Date,Price
2023-02-25,1639.2257
2023-02-24,1652.9154
2023-02-23,1696.6461
2023-02-22,1688.4254
2023-02-21,1703.464
2023-02-20,1749.1574
2023-02-19,1727.1782
2023-02-18,1737.6782
2023-02-17,1740.5413
2023-02-16,1684.1868
2023-02-15,1718.5975
2023-02-14,1598.3971
2023-02-13,1547.222
2023-02-12,1555.1513
2023-02-11,1580.5704
2023-02-10,1554.71
2023-02-09,1586.9538
2023-02-08,1693.7908
2023-02-07,1715.4657
2023-02-06,1658.1029
2023-02-05,1673.7547
2023-02-04,1709.9317
2023-02-03,1707.3961
2023-02-02,1685.1827
2023-02-01,1683.5322
2023-01-31,1626.7238
2023-01-30,1606.8809
2023-01-29,1687.55
2023-01-28,1611.8386
2023-01-27,1638.06
2023-01-26,1642.9548
2023-01-25,1651.6143
2023-01-24,1594.6518
2023-01-23,1667.8885
2023-01-22,1667.5327
2023-01-21,1666.0924
2023-01-20,1699.3386
2023-01-19,1589.1433
2023-01-18,1551.0582
2023-01-17,1604.227
2023-01-16,1613.2392
2023-01-15,1588.0843
2023-01-14,1586.0015
2023-01-13,1484.3162
2023-01-12,1449.603
2023-01-11,1418.6088
2023-01-10,1365.7847
2023-01-09,1350.5632
2023-01-08,1315.3101
2023-01-07,1291.8115
2023-01-06,1296.8181
2023-01-05,1277.2634
2023-01-04,1283.1441
2023-01-03,1240.427
2023-01-02,1239.9766
2023-01-01,1225.7314
2022-12-31,1221.3534
2022-12-30,1222.8788
2022-12-29,1225.0572
2022-12-28,1212.8723
2022-12-27,1235.8901
2022-12-26,1250.2572
2022-12-25,1241.8614
2022-12-24,1243.8887
2022-12-23,1242.772
2022-12-22,1240.6288
2022-12-21,1235.7713
2022-12-20,1239.6184
2022-12-19,1188.3361
2022-12-18,1205.4238
2022-12-17,1208.5551
2022-12-16,1188.0103
2022-12-15,1287.4563
2022-12-14,1330.7964
2022-12-13,1341.7751
2022-12-12,1294.7261
2022-12-11,1283.4453
2022-12-10,1285.6065
2022-12-09,1283.1391
2022-12-08,1300.0113
2022-12-07,1250.223
2022-12-06,1289.9634
2022-12-05,1277.4817
2022-12-04,1298.5269
2022-12-03,1261.0079
2022-12-02,1312.576
2022-12-01,1294.0795
2022-11-30,1313.7952
2022-11-29,1233.6262
2022-11-28,1185.7566
2022-11-27,1211.1527
2022-11-26,1221.9853
