Date,Price
2023-01-28,1576.5851
2023-01-27,1602.2101
2023-01-26,1606.9287
2023-01-25,1615.3476
2023-01-24,1559.8611
2023-01-23,1631.4352
2023-01-22,1631.318
2023-01-21,1629.8137
2023-01-20,1662.2419
2023-01-19,1554.726
2023-01-18,1517.5714
